CCG or Health Board;Practice Name;Abtard;Ebesque XL;Fencino;Venlalic XL;Grand Total
NHS WEST LONDON CCG;Barlby Surgery (Walk In Service);31;0;8;0;39
NHS WEST LONDON CCG;Bayswater Medical Centre; 1 280,00;144;367;421; 2 212,00
NHS WEST LONDON CCG;Brompton Medical Centre;0;0;216;0;216
NHS WEST LONDON CCG;Colville Health Centre; 2 338,00; 4 014,00; 1 182,00;413; 7 947,00
NHS WEST LONDON CCG;Colville Health Centre (Walk-In-Service);0;0;8;0;8
NHS WEST LONDON CCG;Dr Rose's Practice;123;256;32;60;471
NHS WEST LONDON CCG;Earls Court Medical Centre;571; 1 453,00;354;410; 2 788,00
NHS WEST LONDON CCG;Elgin Clinic;299; 2 801,00;363;467; 3 930,00
NHS WEST LONDON CCG;Emperor's Gate Centre For Health;160; 1 734,00; 2 419,00;290; 4 603,00
NHS WEST LONDON CCG;Fluxman Harrow Road Health Centre;86; 3 791,00;637;0; 4 514,00
NHS WEST LONDON CCG;Half Penny Steps Health Centre;142;606;504;0; 1 252,00
NHS WEST LONDON CCG;Health And Wellbeing Centre Earls Court; 1 352,00; 1 332,00;14;303; 3 001,00
NHS WEST LONDON CCG;Holland Park Surgery;212; 1 962,00;320;48; 2 542,00
NHS WEST LONDON CCG;Hwb Centre Earls Court;0;0;0;19;19
NHS WEST LONDON CCG;Kensington Park Medical Centre;30; 2 317,00;534;36; 2 917,00
NHS WEST LONDON CCG;Kings Road Medical Centre; 1 024,00; 1 121,00;38;0; 2 177,00
NHS WEST LONDON CCG;Knightsbridge Medical Centre;25;930;4;258; 1 217,00
NHS WEST LONDON CCG;Lai Chung Fong Queens Park Health Centre;0;409;32;0;441
NHS WEST LONDON CCG;Lancaster Gate Medical Centre;179;210;217;144;750
NHS WEST LONDON CCG;LCW WL CCG OOH;1;13;5;0;19
NHS WEST LONDON CCG;Meanwhile Garden Medical Centre;302;421;0;0;723
NHS WEST LONDON CCG;Milne House Medical Centre;0;18;0;19;37
NHS WEST LONDON CCG;Nagarajan Queens Park Health Centre;208;240;0;19;467
NHS WEST LONDON CCG;New Elgin Practice; 1 182,00; 1 525,00; 1 307,00;0; 4 014,00
NHS WEST LONDON CCG;North Kensington Medical Centre;12; 2 968,00;102;260; 3 342,00
NHS WEST LONDON CCG;Portland Road Practice; 4 830,00; 2 896,00;805; 1 018,00; 9 549,00
NHS WEST LONDON CCG;Portobello Medical Centre;869;50;0;271; 1 190,00
NHS WEST LONDON CCG;Rosary Garden Surgery;0;0;186;0;186
NHS WEST LONDON CCG;Royal Hospital Chelsea;885;0;381;0; 1 265,00
NHS WEST LONDON CCG;Scarsdale Medical Centre; 1 236,00;290;927;315; 2 768,00
NHS WEST LONDON CCG;Shirland Road Medical Centre; 1 873,00;393;455;173; 2 894,00
NHS WEST LONDON CCG;Srikrishnamurthy Harrow Road Surgery;278;0;0;0;278
NHS WEST LONDON CCG;St Charles Ucc Centre Wic;7;0;0;80;87
NHS WEST LONDON CCG;St.Quintin Health Centre;141;372;41;0;554
NHS WEST LONDON CCG;Stanhope Mews Surgery; 1 148,00; 3 183,00; 1 005,00;825; 6 161,00
NHS WEST LONDON CCG;The Abingdon Health Centre; 1 008,00; 3 070,00;408;522; 5 008,00
NHS WEST LONDON CCG;The Chelsea Practice;0; 1 536,00;284;114; 1 934,00
NHS WEST LONDON CCG;The Colville Health Centre;0;534;36;0;570
NHS WEST LONDON CCG;The Exmoor Surgery;64; 2 267,00;221;0; 2 552,00
NHS WEST LONDON CCG;The Foreland Medical Centre; 3 176,00; 2 930,00; 1 251,00;0; 7 357,00
NHS WEST LONDON CCG;The Garway Medical Practice; 2 644,00;362;461;169; 3 636,00
NHS WEST LONDON CCG;The Golborne Medical Centre; 1 311,00; 1 217,00;953;0; 3 480,00
NHS WEST LONDON CCG;The Good Practice;612;870;213;713; 2 408,00
NHS WEST LONDON CCG;The Notting Hill Medical Centre;578;556;188;434; 1 756,00
NHS WEST LONDON CCG;The Pembridge Villas Surgery;302;780;530;441; 2 053,00
NHS WEST LONDON CCG;The Practice Beacon; 1 846,00; 2 674,00;90;193; 4 803,00
NHS WEST LONDON CCG;The Redcliffe Surgery; 5 128,00; 3 674,00;632;194; 9 628,00
NHS WEST LONDON CCG;The Surgery; 4 230,00; 3 590,00; 2 119,00;992; 10 931,00
NHS WEST LONDON CCG;West London CCG - Clch (NMP);0;0;0;0;0
NHS WEST LONDON CCG;West Two Health Centre;0;0;0;0;0
NHS WEST LONDON CCG;Westbourne Grove Medical Centre; 1 097,00; 1 512,00;0;37; 2 646,00
NHS WEST NORFOLK CCG;Boughton Surgery;658;837;0;250; 1 745,00
NHS WEST NORFOLK CCG;Bridge Street Surgery; 3 482,00; 2 257,00; 1 971,00; 2 389,00; 10 099,00
NHS WEST NORFOLK CCG;Burnham Surgery;424; 1 951,00;291; 1 064,00; 3 730,00
NHS WEST NORFOLK CCG;Campingland Surgery; 4 857,00; 5 021,00; 1 255,00;0; 11 122,00
NHS WEST NORFOLK CCG;Fairstead Surgery;0;0;0;0;0
NHS WEST NORFOLK CCG;Feltwell Surgery; 1 909,00; 1 385,00;537;0; 3 831,00
NHS WEST NORFOLK CCG;Great Massingham Surgery;12; 3 250,00;195;217; 3 674,00
NHS WEST NORFOLK CCG;Grimston Medical Centre; 2 506,00;972;762;486; 4 726,00
NHS WEST NORFOLK CCG;Heacham Group Practice; 2 051,00; 1 398,00; 2 489,00;173; 6 111,00
NHS WEST NORFOLK CCG;Howdale Surgery;971; 2 921,00;816; 1 421,00; 6 129,00
NHS WEST NORFOLK CCG;Hunstanton Surgery;0;0;0;0;0
NHS WEST NORFOLK CCG;Litcham Health Centre;146; 1 825,00; 3 212,00; 13 360,00; 18 543,00
NHS WEST NORFOLK CCG;Manor Farm Medical Centre; 8 030,00; 1 663,00; 4 115,00; 2 426,00; 16 234,00
NHS WEST NORFOLK CCG;Plowright Medical Centre;952; 3 126,00; 4 129,00; 8 041,00; 16 248,00
NHS WEST NORFOLK CCG;Southgates; 4 010,00; 9 034,00; 2 291,00;660; 15 995,00
NHS WEST NORFOLK CCG;St Clements Surgery;69; 2 945,00;541;450; 4 005,00
NHS WEST NORFOLK CCG;St James Medical Practice; 3 083,00; 13 927,00; 2 677,00;590; 20 277,00
NHS WEST NORFOLK CCG;St John's Surgery; 3 870,00; 2 092,00;608;0; 6 570,00
NHS WEST NORFOLK CCG;The Hollies Surgery;171; 3 119,00;582;97; 3 969,00
NHS WEST NORFOLK CCG;The Woottons Surgery;78; 1 728,00;421;58; 2 285,00
NHS WEST NORFOLK CCG;Upwell Health Centre; 1 778,00; 2 760,00; 1 495,00;222; 6 255,00
NHS WEST NORFOLK CCG;Vida Healthcare; 4 140,00; 15 031,00; 6 642,00; 3 102,00; 28 915,00
NHS WEST NORFOLK CCG;Watlington Medical Centre; 1 924,00; 3 737,00; 2 728,00; 1 864,00; 10 253,00
NHS WEST SUFFOLK CCG;Angel Hill Surgery; 5 620,00; 6 767,00; 4 622,00; 5 248,00; 22 257,00
NHS WEST SUFFOLK CCG;Avicenna; 3 716,00;396;690; 7 058,00; 11 860,00
NHS WEST SUFFOLK CCG;Botesdale Health Centre; 2 041,00; 4 173,00; 3 156,00;869; 10 239,00
NHS WEST SUFFOLK CCG;Brandon Medical Practice;639;612; 1 880,00;100; 3 231,00
NHS WEST SUFFOLK CCG;Christmas Maltings Surgery; 3 002,00; 6 099,00; 1 009,00;610; 10 720,00
NHS WEST SUFFOLK CCG;Clare Guildhall Surgery; 2 139,00;856; 2 078,00; 4 297,00; 9 370,00
NHS WEST SUFFOLK CCG;Clements And Christmas Maltings Surgery; 1 921,00; 8 435,00; 3 776,00; 1 214,00; 15 346,00
NHS WEST SUFFOLK CCG;Forest Surgery; 1 782,00;900; 1 476,00;402; 4 560,00
NHS WEST SUFFOLK CCG;Glemsford Surgery; 4 062,00; 1 216,00;447;0; 5 725,00
NHS WEST SUFFOLK CCG;Hardwicke House Group Practice; 5 026,00; 8 086,00; 4 068,00; 2 097,00; 19 277,00
NHS WEST SUFFOLK CCG;Lakenheath Surgery; 2 761,00;921; 1 597,00; 1 191,00; 6 470,00
NHS WEST SUFFOLK CCG;Market Cross Surgery; 1 497,00; 2 885,00;720; 3 896,00; 8 998,00
NHS WEST SUFFOLK CCG;Mount Farm Surgery; 4 407,00; 2 696,00; 2 156,00;515; 9 774,00
NHS WEST SUFFOLK CCG;Oakfield Surgery;167;506;673; 2 185,00; 3 531,00
NHS WEST SUFFOLK CCG;Orchard House Surgery; 3 708,00; 4 013,00; 1 780,00;713; 10 214,00
NHS WEST SUFFOLK CCG;Siam Surgery; 1 749,00; 3 853,00; 1 637,00;903; 8 142,00
NHS WEST SUFFOLK CCG;Stourview Medical Centre;414;853;39;12; 1 318,00
NHS WEST SUFFOLK CCG;Swan Surgery;473; 5 278,00; 2 908,00;545; 9 204,00
NHS WEST SUFFOLK CCG;The Guildhall And Barrow Surgery; 5 385,00; 6 354,00; 1 721,00;912; 14 372,00
NHS WEST SUFFOLK CCG;The Long Melford Practice; 2 338,00;893; 2 485,00;72; 5 788,00
NHS WEST SUFFOLK CCG;The Rookery Medical Centre; 3 750,00; 6 530,00; 2 120,00; 11 699,00; 24 099,00
NHS WEST SUFFOLK CCG;Victoria Surgery; 2 389,00; 6 265,00; 2 495,00; 2 172,00; 13 321,00
NHS WEST SUFFOLK CCG;White House Surgery; 1 394,00; 4 770,00;560;997; 7 721,00
NHS WEST SUFFOLK CCG;Wickhambrook Surgery; 2 336,00;0;99; 11 615,00; 14 050,00
NHS WEST SUFFOLK CCG;Woolpit Health Centre; 8 904,00; 4 064,00; 1 858,00; 5 794,00; 20 620,00
NHS WIGAN BOROUGH CCG;A And E General Practitioners;0;0;0;0;0
NHS WIGAN BOROUGH CCG;Ashton Leigh & Wigan OOH;158;85;150;29;422
NHS WIGAN BOROUGH CCG;Aspull Surgery;631; 3 281,00; 1 737,00;191; 5 840,00
NHS WIGAN BOROUGH CCG;Astley General Practice;423;8;258;48;737
NHS WIGAN BOROUGH CCG;Beech Hill Medical Practice; 4 107,00; 1 423,00; 19 315,00;600; 25 445,00
NHS WIGAN BOROUGH CCG;Bradshaw Medical Centre;865; 3 602,00; 4 520,00;358; 9 345,00
NHS WIGAN BOROUGH CCG;Braithwaite Surgery; 1 406,00;651; 2 217,00;696; 4 970,00
NHS WIGAN BOROUGH CCG;Brookmill Medical Centre; 2 359,00; 1 805,00; 3 471,00;288; 7 923,00
NHS WIGAN BOROUGH CCG;Community Drug Team;11;0;0;0;11
NHS WIGAN BOROUGH CCG;Dalton Tm; 1 157,00; 4 752,00;660;210; 6 779,00
NHS WIGAN BOROUGH CCG;Das Dn;36;118;241;64;459
NHS WIGAN BOROUGH CCG;Doublet-Stewart Mph;38;346;635;38; 1 057,00
NHS WIGAN BOROUGH CCG;Dr Ahmad & Partners; 13 843,00; 7 447,00; 2 708,00;603; 24 601,00
NHS WIGAN BOROUGH CCG;Dr AK & N Atrey; 1 302,00; 1 188,00; 5 206,00;0; 7 696,00
NHS WIGAN BOROUGH CCG;Dr Alistair ASHTon; 2 787,00; 2 094,00; 1 387,00;0; 6 268,00
NHS WIGAN BOROUGH CCG;Dr Anis & Anis;949; 1 688,00;260;463; 3 360,00
NHS WIGAN BOROUGH CCG;Dr Ashworth & Partners; 3 137,00; 2 526,00; 5 176,00;667; 11 506,00
NHS WIGAN BOROUGH CCG;Dr CP Khatri;852; 2 045,00; 1 938,00;579; 5 414,00
NHS WIGAN BOROUGH CCG;Dr D & M Pal;951; 1 172,00;293;168; 2 584,00
NHS WIGAN BOROUGH CCG;Dr Ellis & Kreppel; 2 377,00; 3 026,00;824;198; 6 425,00
NHS WIGAN BOROUGH CCG;Dr Jd Seabrook;239;0; 2 365,00;0; 2 604,00
NHS WIGAN BOROUGH CCG;Dr KK Chan; 1 331,00; 1 433,00; 1 556,00;473; 4 793,00
NHS WIGAN BOROUGH CCG;Dr Maung & Partners; 1 078,00;0; 1 008,00;41; 2 127,00
NHS WIGAN BOROUGH CCG;Dr Munro & Partners; 4 904,00; 4 642,00; 3 937,00; 1 448,00; 14 931,00
NHS WIGAN BOROUGH CCG;Dr Ninan & Partners; 7 014,00; 2 790,00; 11 640,00;663; 22 107,00
NHS WIGAN BOROUGH CCG;Dr Patel Kamath & Partners;870; 4 127,00; 2 743,00;719; 8 459,00
NHS WIGAN BOROUGH CCG;Dr Pt Mahadevappa;567;216;357;352; 1 492,00
NHS WIGAN BOROUGH CCG;Dr R Anderson & Dr M Ahmed; 1 219,00; 2 516,00; 2 151,00; 1 576,00; 7 462,00
NHS WIGAN BOROUGH CCG;Dr Russell & Partners; 1 015,00; 1 387,00; 4 502,00;284; 7 188,00
NHS WIGAN BOROUGH CCG;Dr Sharma & Ghosh; 1 154,00; 1 056,00;0;311; 2 521,00
NHS WIGAN BOROUGH CCG;Dr Smith & Partners; 2 609,00; 2 915,00; 4 924,00;683; 11 131,00
NHS WIGAN BOROUGH CCG;Dr Spielmann & Partners; 3 344,00; 5 753,00; 2 841,00;113; 12 051,00
NHS WIGAN BOROUGH CCG;Dr Trivedi & Trivedi;75; 1 790,00;830;327; 3 022,00
NHS WIGAN BOROUGH CCG;Drs D'Arifat Elislam Wan & Shaikh; 7 465,00; 6 228,00; 1 455,00;503; 15 651,00
NHS WIGAN BOROUGH CCG;Elliot Street Surgery; 3 337,00;0; 3 215,00; 1 063,00; 7 615,00
NHS WIGAN BOROUGH CCG;Esa Bh;107; 1 811,00; 2 085,00;168; 4 171,00
NHS WIGAN BOROUGH CCG;Foxleigh Family Surgery; 1 761,00; 1 618,00; 1 438,00;248; 5 065,00
NHS WIGAN BOROUGH CCG;Gupta K; 1 934,00; 2 008,00;860;403; 5 205,00
NHS WIGAN BOROUGH CCG;Hatikakoty N; 1 495,00;720;349;852; 3 416,00
NHS WIGAN BOROUGH CCG;Hospice Palliative Care Prescribing;650;0;132;0;782
NHS WIGAN BOROUGH CCG;Ince Surgery; 3 046,00; 3 082,00; 2 005,00;48; 8 181,00
NHS WIGAN BOROUGH CCG;Intrahealth Family Pract;544;36;91;18;689
NHS WIGAN BOROUGH CCG;Intrahealth Lsv;652;210;82;0;944
NHS WIGAN BOROUGH CCG;Intrahealth Marsh Green; 1 905,00; 3 370,00;406;0; 5 681,00
NHS WIGAN BOROUGH CCG;Intrahealth Platt Bridge; 1 974,00; 4 486,00; 1 530,00;0; 7 990,00
NHS WIGAN BOROUGH CCG;Intrahealth Tyldesley; 4 860,00; 4 809,00;502;6; 10 177,00
NHS WIGAN BOROUGH CCG;Khatri K; 2 753,00;0;746;253; 3 752,00
NHS WIGAN BOROUGH CCG;Leigh Family Practice; 7 068,00; 1 736,00; 1 744,00;605; 11 153,00
NHS WIGAN BOROUGH CCG;Leigh NHS Wic;0;6;0;2;8
NHS WIGAN BOROUGH CCG;Lewis Jl;114;300;72;0;483
NHS WIGAN BOROUGH CCG;Lilford Park Surgery; 2 787,00;402; 3 610,00;807; 7 606,00
NHS WIGAN BOROUGH CCG;Lower Ince Surgery; 2 065,00; 2 400,00;897;0; 5 362,00
NHS WIGAN BOROUGH CCG;Martin Sm; 4 068,00; 3 290,00; 3 281,00;955; 11 594,00
NHS WIGAN BOROUGH CCG;Marus Bridge Practice;360; 1 659,00; 3 717,00;12; 5 748,00
NHS WIGAN BOROUGH CCG;Ollerton A; 1 135,00; 1 699,00; 2 070,00;606; 5 510,00
NHS WIGAN BOROUGH CCG;Ormerod House;912; 1 825,00; 1 169,00;1; 3 907,00
NHS WIGAN BOROUGH CCG;Pemberton Surgery; 5 701,00; 7 994,00; 4 164,00;53; 17 912,00
NHS WIGAN BOROUGH CCG;Pennygate Medical Centre; 8 189,00; 7 628,00; 6 637,00; 2 359,00; 24 813,00
NHS WIGAN BOROUGH CCG;Pitalia Sk; 1 951,00; 6 233,00; 1 964,00;771; 10 919,00
NHS WIGAN BOROUGH CCG;Premier Health Team; 2 366,00;672; 1 597,00;600; 5 235,00
NHS WIGAN BOROUGH CCG;Richmond House Intermediate Care;40;0;53;0;93
NHS WIGAN BOROUGH CCG;Saxena L;439;56;448;132; 1 075,00
NHS WIGAN BOROUGH CCG;Shahbazi Ss;699; 1 945,00; 1 286,00;739; 4 669,00
NHS WIGAN BOROUGH CCG;Sharma & Partners;227;448;930;36; 1 641,00
NHS WIGAN BOROUGH CCG;Sivakumar & Partner; 1 168,00;0; 1 265,00;11; 2 444,00
NHS WIGAN BOROUGH CCG;Standish Medical Practice; 2 805,00; 5 961,00; 2 670,00; 1 243,00; 12 679,00
NHS WIGAN BOROUGH CCG;The Dicconson Group Practice; 5 534,00; 8 112,00; 5 456,00; 2 564,00; 21 666,00
NHS WIGAN BOROUGH CCG;Thompson Art; 3 695,00; 2 361,00; 2 309,00;214; 8 579,00
NHS WIGAN BOROUGH CCG;Ullah M; 1 747,00; 1 355,00;751;209; 4 062,00
NHS WIGAN BOROUGH CCG;Wigan & Leigh Eit;0;11;0;0;11
NHS WIGAN BOROUGH CCG;Wigan Assessment Team;0;425;0;0;425
NHS WIGAN BOROUGH CCG;Xavier Ca; 1 957,00; 1 731,00; 1 886,00;304; 5 878,00
NHS WIGAN BOROUGH CCG;Zaman;776;196; 6 376,00;0; 7 348,00
NHS WILTSHIRE CCG;Adcroft Surgery; 2 176,00; 2 212,00; 1 695,00;614; 6 697,00
NHS WILTSHIRE CCG;Avenue Surgery; 2 363,00; 1 467,00; 1 310,00; 2 621,00; 7 761,00
NHS WILTSHIRE CCG;Avon Valley Practice;157;0;26;776;959
NHS WILTSHIRE CCG;Barcroft Medical Centre; 3 076,00;510;203; 2 183,00; 5 972,00
NHS WILTSHIRE CCG;Bemerton Heath Surgery;0;0;0;0;0
NHS WILTSHIRE CCG;Beversbrook Medical Centre;247;484;949; 1 373,00; 3 053,00
NHS WILTSHIRE CCG;Bourne Valley Practice; 2 781,00;0;0;143; 2 924,00
NHS WILTSHIRE CCG;Box Surgery; 1 324,00;186;442; 1 100,00; 3 052,00
NHS WILTSHIRE CCG;Bradford Road Medical Ctr;194;969;645;808; 2 616,00
NHS WILTSHIRE CCG;Bradford-On-Avon And Melksham Health; 2 654,00;314; 1 993,00; 4 374,00; 9 335,00
NHS WILTSHIRE CCG;Burbage Surgery;12;837;37;315; 1 201,00
NHS WILTSHIRE CCG;Castle Practice; 2 368,00; 1 987,00; 2 031,00; 1 158,00; 7 544,00
NHS WILTSHIRE CCG;Courtyard Surgery;0;0;4;0;4
NHS WILTSHIRE CCG;Cricklade Surgery;278;30;239; 3 453,00; 4 000,00
NHS WILTSHIRE CCG;Cross Plain Surgery;627;534;159;439; 1 759,00
NHS WILTSHIRE CCG;Downton Surgery; 1 069,00; 1 179,00;601; 1 690,00; 4 539,00
NHS WILTSHIRE CCG;Endless Street Surgery;543; 1 268,00;676; 3 080,00; 5 567,00
NHS WILTSHIRE CCG;Giffords Primary Care Ctr;239;297; 1 726,00; 2 384,00; 4 646,00
NHS WILTSHIRE CCG;Glenside;0;0;18;6;24
NHS WILTSHIRE CCG;Gwh Lymphoedema AQP;0;0;0;29;29
NHS WILTSHIRE CCG;Harcourt Medical Centre; 1 611,00;942; 1 554,00; 4 390,00; 8 497,00
NHS WILTSHIRE CCG;Hathaway Surgery; 2 999,00; 2 436,00; 2 148,00;452; 8 035,00
NHS WILTSHIRE CCG;Hindon Surgery;12;36;61;0;109
NHS WILTSHIRE CCG;Jubilee Field Surgery;13;0;338; 1 653,00; 2 004,00
NHS WILTSHIRE CCG;Lansdowne Surgery;417;910;513;869; 2 709,00
NHS WILTSHIRE CCG;Lodge Surgery;102;431;969;506; 2 008,00
NHS WILTSHIRE CCG;Lovemead Group Practice; 2 007,00;90;785;796; 3 678,00
NHS WILTSHIRE CCG;Malmesbury Primary Care Centre; 2 463,00;527; 1 487,00;540; 5 017,00
NHS WILTSHIRE CCG;Market Lavington Surgery;57; 1 275,00;619;19; 1 970,00
NHS WILTSHIRE CCG;Marlborough Surgery; 1 473,00; 1 919,00; 2 217,00; 1 446,00; 7 055,00
NHS WILTSHIRE CCG;Mere Surgery;323;82;606;941; 1 952,00
NHS WILTSHIRE CCG;Millstream Medical Centre; 1 506,00;450;212;715; 2 883,00
NHS WILTSHIRE CCG;New Court Surgery; 3 686,00;208; 3 214,00;25; 7 133,00
NHS WILTSHIRE CCG;Northlands Surgery;191;270;861; 1 355,00; 2 677,00
NHS WILTSHIRE CCG;Old School House Surgery;592;114;76; 3 050,00; 3 832,00
NHS WILTSHIRE CCG;Patford House Surgery Partnership;347; 1 462,00;698;543; 3 050,00
NHS WILTSHIRE CCG;Pewsey Surgery;768;332; 2 255,00; 1 008,00; 4 363,00
NHS WILTSHIRE CCG;Porch Surgery;104;433;961; 1 409,00; 2 907,00
NHS WILTSHIRE CCG;Purton Surgery; 1 314,00;95; 3 271,00; 1 152,00; 5 832,00
NHS WILTSHIRE CCG;Ramsbury Surgery;515;960; 2 486,00; 4 142,00; 8 103,00
NHS WILTSHIRE CCG;Rowden Surgery;298; 1 512,00; 3 289,00;171; 5 270,00
NHS WILTSHIRE CCG;Salisbury Medical Practice; 2 309,00; 4 838,00; 1 308,00; 3 283,00; 11 738,00
NHS WILTSHIRE CCG;Salisbury Walk-In HC;0;184;15;64;263
NHS WILTSHIRE CCG;Silton Surgery;325; 1 213,00;506;248; 2 292,00
NHS WILTSHIRE CCG;Sixpenny Handley Surgery;737;0;46; 1 303,00; 2 086,00
NHS WILTSHIRE CCG;Smallbrook Surgery;6;918;802;767; 2 493,00
NHS WILTSHIRE CCG;Southbroom Surgery; 1 325,00;419; 1 017,00;116; 2 877,00
NHS WILTSHIRE CCG;Spa Medical Centre;803;234;305;253; 1 595,00
NHS WILTSHIRE CCG;St Ann Street Surgery;505;490;588;941; 2 524,00
NHS WILTSHIRE CCG;St Melor House Surgery; 1 498,00;224; 1 004,00;325; 3 051,00
NHS WILTSHIRE CCG;St.James Surgery; 1 092,00;462; 1 765,00;70; 3 389,00
NHS WILTSHIRE CCG;Starr Beds;0;0;0;0;0
NHS WILTSHIRE CCG;The Orchard Partnership; 2 949,00;416; 1 039,00;920; 5 324,00
NHS WILTSHIRE CCG;Three Swans Surgery; 1 404,00;108;522; 1 235,00; 3 269,00
NHS WILTSHIRE CCG;Tinkers Lane Surgery; 4 007,00;971;775; 1 285,00; 7 038,00
NHS WILTSHIRE CCG;Tisbury Surgery;231;40;901;122; 1 294,00
NHS WILTSHIRE CCG;Tolsey Surgery;148;894;204;777; 2 023,00
NHS WILTSHIRE CCG;Turning Point Trowbridge;0;0;9;0;9
NHS WILTSHIRE CCG;White Horse Health Centre; 5 045,00; 1 976,00; 6 023,00; 1 946,00; 14 990,00
NHS WILTSHIRE CCG;Whiteparish Surgery; 2 879,00;320;884;576; 4 659,00
NHS WILTSHIRE CCG;Widbrook Medical Practice;145;506;419;83; 1 153,00
NHS WILTSHIRE CCG;Wilton Health Centre;0;631;62;0;693
NHS WILTSHIRE CCG;Wiltshire Medical Serv OOH;42;16;69;33;160
NHS WINDS ASC MAIDEN CCG;Ascot Medical Centre;0;0;19;0;19
NHS WINDS ASC MAIDEN CCG;Claremont Holyport Surgery; 4 675,00; 2 230,00; 1 238,00;892; 9 035,00
NHS WINDS ASC MAIDEN CCG;Clarence Medical Centre;118; 4 537,00;660; 1 351,00; 6 666,00
NHS WINDS ASC MAIDEN CCG;Cookham Medical Centre;117;225;101;127;570
NHS WINDS ASC MAIDEN CCG;Cordwallis Road Surgery;0;0;4;0;4
NHS WINDS ASC MAIDEN CCG;Datchet Health Centre; 1 832,00; 2 802,00;374; 1 066,00; 6 074,00
NHS WINDS ASC MAIDEN CCG;East Berks Primary Care OOH(Wam);18;56;31;57;162
NHS WINDS ASC MAIDEN CCG;Lee House Surgery; 1 111,00; 1 640,00;242;823; 3 816,00
NHS WINDS ASC MAIDEN CCG;Linden Medical Centre;557;468;172; 1 648,00; 2 845,00
NHS WINDS ASC MAIDEN CCG;Radnor House Surgery; 1 680,00;0; 1 144,00; 1 018,00; 3 842,00
NHS WINDS ASC MAIDEN CCG;Redwood House Surgery; 2 547,00;812;369;216; 3 944,00
NHS WINDS ASC MAIDEN CCG;Rosemead Surgery;176;701;477;698; 2 052,00
NHS WINDS ASC MAIDEN CCG;Ross Road Medical Centre;325;569;0; 1 512,00; 2 406,00
NHS WINDS ASC MAIDEN CCG;Runnymede Medical Practice; 2 103,00; 3 148,00;457;244; 5 952,00
NHS WINDS ASC MAIDEN CCG;Sheet Street Surgery;498; 3 604,00;130;0; 4 232,00
NHS WINDS ASC MAIDEN CCG;South Meadow Surgery; 3 018,00; 1 128,00; 1 004,00;169; 5 319,00
NHS WINDS ASC MAIDEN CCG;Taplow Health Centre;0;151;0;39;190
NHS WINDS ASC MAIDEN CCG;The Cedars Surgery;202; 1 388,00; 1 152,00;182; 2 924,00
NHS WINDS ASC MAIDEN CCG;The Symons Medical Centre;769; 6 665,00;655; 5 437,00; 13 526,00
NHS WINDS ASC MAIDEN CCG;WAM CCG PMCF (7 Day Working Mobile GP);0;0;2;0;2
NHS WINDS ASC MAIDEN CCG;WAM CCG PMCF (7 Day Working Windsor);0;0;0;36;36
NHS WINDS ASC MAIDEN CCG;Woodlands Park Surgery;433;608;62;106; 1 209,00
NHS WIRRAL CCG;All Day Health Centre;19;718;0;12;749
NHS WIRRAL CCG;Allport Medical Centre_Walton H;573;0;8;254;835
NHS WIRRAL CCG;Blackheath Med Ctr_Quinn Bne; 1 590,00;112;0;116; 1 818,00
NHS WIRRAL CCG;Cavendish Medical Centre_Melville Ja;726;384;20;295; 1 425,00
NHS WIRRAL CCG;Central Park Medical Centre_Mukherjee Sk; 5 080,00;330;811;144; 6 365,00
NHS WIRRAL CCG;Church Road Medical Practice_Patwala DY;120;0;6;0;126
NHS WIRRAL CCG;Civic Medical Centre; 2 264,00;0;482;0; 2 742,00
NHS WIRRAL CCG;Claughton Medical Centre_Taylor B; 1 815,00;311; 1 077,00;363; 3 566,00
NHS WIRRAL CCG;Commonfield Rd Surgery_Brodbin C;230;0;8;575;813
NHS WIRRAL CCG;Devaney Med Ctr_Bates Jw;135;510;22;348; 1 015,00
NHS WIRRAL CCG;Drug Clinic (Arch Init)_Dc Swift N;0;8;0;0;8
NHS WIRRAL CCG;Drug Clinic (Sch)_Dc Janikiewicz Smjs;0;0;0;0;0
NHS WIRRAL CCG;Earlston And Seabank Medical Centre; 1 766,00;371;416;19; 2 572,00
NHS WIRRAL CCG;Eastham Group Practice_Bush KJ; 1 096,00;0;505;226; 1 827,00
NHS WIRRAL CCG;Egremont Med Ctr_Hickey Jjm;30; 1 179,00;0;147; 1 356,00
NHS WIRRAL CCG;Fender Way Health Ctr_Ream Je;510;34;303;255; 1 102,00
NHS WIRRAL CCG;Field Rd Health Ctr_Downward Dc;447;62;15;12;536
NHS WIRRAL CCG;Gladstone Med Ctr_Salahuddin M;177;0;31;816; 1 024,00
NHS WIRRAL CCG;GP Aph OOH;47;44;8;113;212
NHS WIRRAL CCG;GP OOH Vch;0;0;6;0;6
NHS WIRRAL CCG;Greasby Group Practice_Coppock Pj;164;0;97;0;258
NHS WIRRAL CCG;Greenway Surgery_Dow Sc;344;0;327;637; 1 308,00
NHS WIRRAL CCG;Grove Med Ctr_Roberts A;443;180;276; 1 034,00; 1 933,00
NHS WIRRAL CCG;Grove Rd Surgery_Tandon R;117;0;0;9;126
NHS WIRRAL CCG;Hamilton Med Ctr_Jayaprakasan Ca;88; 2 380,00;226;776; 3 470,00
NHS WIRRAL CCG;Heatherlands Med Ctr_Camphor Ia;597;0;79;472; 1 148,00
